"","extGene","wt.group","ca1a.group","GENENAME","WT","ca1a","b","qval"
"923","HTR7",1,4,"5-hydroxytryptamine receptor 7",1.36995667186921,0.343139286917401,-1.32171921486185,0.0715293614754011
"924","HYAL3",4,6,"hyaluronidase 3",10.5337903804497,5.55159657576714,-0.73925941122889,0.0610398569262873
"925","ICA1L",3,4,"islet cell autoantigen 1 like",1.63479044133485,1.08263720061244,-0.493034333863668,0.452333794919668
"926","ID3",4,4,"inhibitor of DNA binding 3, HLH protein",122.381310520688,94.5206191014076,-0.356917559492616,0.143482007206209
"927","IDH3A",4,4,"isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha",59.7056841411413,37.4438191444852,-0.551430322070132,0.0128075348376812
"928","IDH3B",4,4,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta",111.704193003714,124.133193368824,0.00780955259537119,0.984489055108752
"929","IDNK",4,4,"IDNK gluconokinase",4.47580480907709,3.69335365999177,-0.2906901231734,0.684834950683019
"930","IDS",6,4,"iduronate 2-sulfatase",21.8092135625692,16.1658019909494,-0.395092549352934,0.110253492133861
"931","IDUA",3,4,"alpha-L-iduronidase",7.277268237833,6.42987454222312,-0.0406231675332345,0.976327651005942
"932","IER2",4,4,"immediate early response 2",64.8278851786711,127.902922426121,0.681192743072547,0.283300717701468
"933","IER5",3,4,"immediate early response 5",43.1164390382384,26.3838189184365,-0.572578969111416,0.0144594591390101
"934","IFI6",1,4,"interferon alpha inducible protein 6",12.9411816896064,100.065278267918,1.99624904791507,4.4383523119687e-08
"935","IFITM10",1,6,"interferon induced transmembrane protein 10",0.865638039523931,16.9714203899449,3.09116958284057,6.00921078085785e-05
"936","IFITM2",4,6,"interferon induced transmembrane protein 2",679.308168539617,70.6829324789907,-2.36788786581573,2.15508818509332e-36
"937","IFNA6",4,4,"interferon alpha 6",0,0,NA,NA
"938","IFNA8",4,4,"interferon alpha 8",0,0,NA,NA
"939","IFNG",6,6,"interferon gamma",0,0,NA,NA
"940","IFT80",4,4,"intraflagellar transport 80",15.1589006746229,21.427225157405,0.323797439210218,0.602997160486245
"941","IGFBP4",4,4,"insulin like growth factor binding protein 4",1.67173805132544,11.7286950794234,2.18760856585396,0.0555467917554305
"942","IGFBP5",3,6,"insulin like growth factor binding protein 5",0.163015040408269,3.64566311843967,4.55441770650798,0.129052702321972
"943","IGFBP6",3,4,"insulin like growth factor binding protein 6",38.2089123267453,15.1091172235108,-0.949603743467165,0.0870708671271157
"944","IGFL2",1,4,"IGF like family member 2",0.57009382260718,0,-2.70624502127882,0.000563474188454663
"945","IGSF8",3,4,"immunoglobulin superfamily member 8",58.1560082335114,26.0242894321802,-0.744428925289746,0.37706756114014
"946","IL11",6,4,"interleukin 11",1.22761291926084,1.1313580491725,-0.175410568507267,0.835729748809974
"947","IL18",4,4,"interleukin 18",242.984018063164,204.387676917799,-0.259348913136193,0.325880153914774
"948","IL1R1",6,4,"interleukin 1 receptor type 1",15.0441481677714,2.58532746856355,-1.4856436279203,0.243300146979881
"949","IL1R2",3,4,"interleukin 1 receptor type 2",0.561607636943397,0.163196217963018,NA,NA
"950","IL1RAPL1",3,6,"interleukin 1 receptor accessory protein like 1",0,0.0579156341483372,NA,NA
"951","IL21R-AS1",4,4,"IL21R antisense RNA 1",0.0611000528822212,0.109353686707735,0.536434369572811,0.727833358160001
"952","IL2RA",6,4,"interleukin 2 receptor subunit alpha",0.0076584535136037,0.0619927288217875,NA,NA
"953","IL36A",4,6,"interleukin 36 alpha",0,0,NA,NA
"954","IL36G",4,6,"interleukin 36 gamma",0.0229829953589217,0.163360807366317,NA,NA
"955","IL4R",3,4,"interleukin 4 receptor",26.5623713036958,26.4024819224384,0.0821560419616278,0.950363467844117
"956","IL6",4,6,"interleukin 6",0.140910469675042,0.798552520638073,2.2589228284291,0.24876071330865
"957","IL6R",6,4,"interleukin 6 receptor",14.4698142877726,1.30469217174772,-2.28872408190453,0.00477939399201097
"958","IL7R",6,6,"interleukin 7 receptor",1.20787016402975,1.99833911486491,2.74524161344127,0.584447957765037
"959","IMPAD1",4,4,"inositol monophosphatase domain containing 1",34.0651460865282,22.5776771043192,-0.486141166362678,0.0789995539355545
"960","INADL",3,4,NA,NA,NA,NA,NA
"961","INF2",3,4,"inverted formin, FH2 and WH2 domain containing",59.8022925716353,90.6483967237477,0.32061816362948,0.204009291468163
"962","INHA",3,6,"inhibin subunit alpha",1.16105349267324,5.57224184484608,2.00854909026438,0.20582021544869
"963","INHBA",6,6,"inhibin subunit beta A",0.588397950556568,26.5327510566394,5.31718917773461,0.0795287160538938
"964","INSL6",6,4,"insulin like 6",0,0,NA,NA
"965","INTS3",1,4,"integrator complex subunit 3",45.0283250951503,38.5943923826048,-0.245508548135611,0.360226603636734
"966","IPCEF1",1,4,"interaction protein for cytohesin exchange factors 1",0.0167838807858123,0.0561421667816301,1.13566271731528,0.350617554320865
"967","IQCF1",1,4,"IQ motif containing F1",0,0.257980803665402,NA,NA
"968","IQCF3",6,6,"IQ motif containing F3",0,0.0658977298335529,NA,NA
"969","IQCF6",4,4,"IQ motif containing F6",0,0,NA,NA
"970","IQCH-AS1",6,4,"IQCH antisense RNA 1",6.61636787949737,4.44977224648643,-0.421449592750747,0.556134718819939
"971","IQCJ-SCHIP1",4,6,"IQCJ-SCHIP1 readthrough",4.29239902793369,5.37960906805442,0.25399363026862,0.793559933971654
"972","IQGAP2",4,4,"IQ motif containing GTPase activating protein 2",0.859632722439188,0.0964488224516687,-2.24450279184763,0.00022059831605999
"973","IRF9",4,6,"interferon regulatory factor 9",8.32205646350358,27.8155380227296,1.29424279345088,0.118616659339859
"974","ISLR2",1,4,"immunoglobulin superfamily containing leucine rich repeat 2",0.105231322736476,0.170763838899416,0.340425078485668,0.755924690105345
"975","ISY1-RAB43",6,4,"ISY1-RAB43 readthrough",11.9324333833356,22.8260388969013,0.55353617292449,0.0177849923301035
"976","ITFG2",4,4,"integrin alpha FG-GAP repeat containing 2",8.15516622106048,5.41613166002607,-0.46494455424373,0.288954515438604
"977","ITGA2B",3,6,"integrin subunit alpha 2b",0.160691911172508,0.917845407789619,1.62456834538927,0.0185474457727021
"978","ITGA3",3,4,"integrin subunit alpha 3",138.586799225684,146.583932540398,0.0434975357332754,0.960629273511994
"979","ITGA4",4,4,"integrin subunit alpha 4",2.49735315767951,0.0921224115406872,-2.91886872261024,0.0261476381268533
"980","ITGA6",4,4,"integrin subunit alpha 6",169.760669052724,201.307740114096,0.142517064682286,0.845594322065118
"981","ITGA9",3,4,"integrin subunit alpha 9",0.0654746297538556,0.118057135634905,0.647524541905745,0.577656488711174
"982","ITGB5",3,4,"integrin subunit beta 5",64.3812707493534,100.61642623025,0.540293788521081,0.621621514605891
"983","ITK",1,4,"IL2 inducible T cell kinase",0.0048882154465668,0.0113448842397004,NA,NA
"984","ITPKC",4,4,"inositol-trisphosphate 3-kinase C",40.1785629657261,21.7499754685784,-0.482629744765898,0.687428318946255
"985","JAG1",4,4,"jagged canonical Notch ligand 1",9.47843173499051,25.1480464490485,0.889360249415147,3.50930695870768e-05
"986","JAM2",4,4,"junctional adhesion molecule 2",0.160417045798578,0.147466463911538,-0.183239494607155,0.882317351543745
"987","JOSD1",1,4,"Josephin domain containing 1",47.146313937089,30.770161849391,-0.519779200080957,0.0205159781159275
"988","JPH1",6,4,"junctophilin 1",5.21252926528228,5.90386550373905,0.329647738105587,0.834576318589478
"989","JPH4",3,4,"junctophilin 4",0,0.0508185208318451,NA,NA
"990","JUNB",3,6,"JunB proto-oncogene, AP-1 transcription factor subunit",79.1666448768752,185.546127639388,0.883811705630478,0.216144633606505
"991","KANSL1",1,4,"KAT8 regulatory NSL complex subunit 1",13.8535653625911,15.6783540953937,0.0811439143751099,0.89504128805582
"992","KAT2A",4,4,"lysine acetyltransferase 2A",47.0880785044002,108.936891174546,0.742736283695792,0.000396124668610392
"993","KAT8",4,4,"lysine acetyltransferase 8",16.7234998365175,21.5878186556686,0.158618762203905,0.702544262691046
"994","KATNA1",6,4,"katanin catalytic subunit A1",22.1980326623344,11.9725850316457,-0.712372548705877,0.0157990885072009
"995","KATNAL1",1,4,"katanin catalytic subunit A1 like 1",6.1442481404091,2.14427619352501,-1.1465125186231,1.20586129626901e-05
"996","KCNA10",3,6,"potassium voltage-gated channel subfamily A member 10",0,0,NA,NA
"997","KCNAB1",3,6,"potassium voltage-gated channel subfamily A member regulatory beta subunit 1",0.407624891178527,0.565468759274655,0.239062287105827,0.790543395079507
"998","KCNH5",6,4,"potassium voltage-gated channel subfamily H member 5",0.0394332372324846,0.0152668338597541,NA,NA
"999","KCNIP1",1,6,"potassium voltage-gated channel interacting protein 1",0,0.0171739330668361,NA,NA
"1000","KCNJ10",3,4,"potassium inwardly rectifying channel subfamily J member 10",0.0177210849595259,0.0909618592019057,1.39454420679907,0.162190183985051
"1001","KCNK18",6,4,"potassium two pore domain channel subfamily K member 18",0,0,NA,NA
"1002","KCNK5",3,4,"potassium two pore domain channel subfamily K member 5",4.82414172706404,27.808781800087,1.72594766952367,0.00014694000396501
"1003","KCNMB1",4,6,"potassium calcium-activated channel subfamily M regulatory beta subunit 1",0.0702554922352569,0.0805202375065999,NA,NA
"1004","KCNN4",6,4,"potassium calcium-activated channel subfamily N member 4",30.178598405333,161.132385374418,1.58743917392221,1.07055153158311e-16
"1005","KCNT2",6,4,"potassium sodium-activated channel subfamily T member 2",0.132040731207527,0,NA,NA
"1006","KCNV1",4,4,"potassium voltage-gated channel modifier subfamily V member 1",0,0.0071883981466505,NA,NA
"1007","KCTD10",1,4,"potassium channel tetramerization domain containing 10",28.8922963324582,15.7393199370733,-0.700203487299078,0.00122098674268307
"1008","KCTD6",3,4,"potassium channel tetramerization domain containing 6",7.35734448032619,20.7695926711719,0.938013362301206,0.00310065071220524
"1009","KCTD8",1,4,"potassium channel tetramerization domain containing 8",0.396021475058149,0,-3.74583861590654,3.63329314154496e-08
"1010","KDELR2",4,4,"KDEL endoplasmic reticulum protein retention receptor 2",105.020714416463,105.6654602524,-0.0557898965525906,0.920659981100563
"1011","KDM1A",3,4,"lysine demethylase 1A",73.9261744526068,49.8257463748916,-0.458176315891448,0.224449062080728
"1012","KDM4C",4,4,"lysine demethylase 4C",10.0804704162947,16.1009725052253,0.406740093556195,0.258035938442584
"1013","KDM4D",3,6,"lysine demethylase 4D",0.6106207090144,0.664256312428557,0.0209454599308174,0.984911102399083
"1014","KDM4E",6,6,"lysine demethylase 4E",0,0.0114784405986493,NA,NA
"1015","KDM5A",1,4,"lysine demethylase 5A",13.5254137491196,8.83056280543052,-0.481177610544991,0.20281169949358
"1016","KDM6A",3,4,"lysine demethylase 6A",11.3706398842951,8.65975668892074,-0.351773664661987,0.19806611142166
"1017","KDR",4,4,"kinase insert domain receptor",7.55072891172153,0.176928799586933,-2.35375517374892,0.491269706039692
"1018","KHDRBS3",4,4,"KH RNA binding domain containing, signal transduction associated 3",2.81667395122131,8.23459653745261,1.13451820833786,0.16850642892356
"1019","KIAA0319L",3,4,"KIAA0319 like",22.8424544471436,29.0428834510645,0.220032424431011,0.749032962464725
"1020","KIAA0907",1,4,NA,NA,NA,NA,NA
"1021","KIAA0947",1,4,NA,NA,NA,NA,NA
"1022","KIAA1211L",1,4,"KIAA1211 like",5.76387237231301,1.38073776742759,-1.26298684616646,0.227042521235245
"1023","KIAA1257",4,4,"KIAA1257",0.484074449374559,0.482200893610307,-0.00366694889313435,0.99720229781542
"1024","KIAA1324",1,4,"KIAA1324",3.79693973265161,9.30436676038051,0.808822949111897,0.00891171273660654
"1025","KIAA1683",6,4,NA,NA,NA,NA,NA
"1026","KIAA1804",6,4,NA,NA,NA,NA,NA
"1027","KIAA1919",1,4,NA,NA,NA,NA,NA
"1028","KIAA2013",4,4,"KIAA2013",31.3770730921692,51.8978652213695,0.408933767411685,0.0840277047632972
"1029","KIF13B",3,4,"kinesin family member 13B",3.20436056874732,9.67129125996616,1.00687729414901,0.00366278927973018
"1030","KIF1C",4,4,"kinesin family member 1C",35.8331519980324,29.9601932436449,-0.27293492575148,0.296150204086976
"1031","KIF20B",1,4,"kinesin family member 20B",17.6856429484311,11.3548912326328,-0.122357286570503,0.952142853249508
"1032","KIF2C",6,4,"kinesin family member 2C",34.347791806762,31.2331433598172,1.61808752994409,0.716655304253923
"1033","KIF5B",6,4,"kinesin family member 5B",71.0427976060649,52.5745888225265,-0.368665866621808,0.302946661283279
"1034","KIF7",6,4,"kinesin family member 7",1.91072097582175,1.214364122239,-0.496468452320363,0.427759825788827
"1035","KIRREL3",4,6,"kirre like nephrin family adhesion molecule 3",0.139456442966497,0.578201954853358,1.39281778247202,0.139829836048523
"1036","KISS1",4,4,"KiSS-1 metastasis suppressor",0.380336700384724,0.343153972839765,0.380996458102726,0.907737510530464
"1037","KLC3",3,4,"kinesin light chain 3",12.3965787517973,15.0820963240831,0.0976701854131517,0.836635943745628
"1038","KLF17",1,4,"Kruppel like factor 17",0.441547156180521,0.11165404176804,NA,NA
"1039","KLHDC1",4,4,"kelch domain containing 1",0.340771736348554,0.366527085620933,0.369350499029286,0.835991350424314
"1040","KLHDC2",3,4,"kelch domain containing 2",27.1564896995305,22.3747667274912,-0.230876356201507,0.705304141170057
"1041","KLHDC8B",6,4,"kelch domain containing 8B",19.5635141997352,0.35190047026188,-3.17243305553092,0.136018396467196
"1042","KLHL30",4,6,"kelch like family member 30",0.117856473325221,0.328167221619661,0.857302420436137,0.32642758205768
"1043","KLHL38",3,4,"kelch like family member 38",3.03865586503623,0.0138584790175068,NA,NA
"1044","KLRC4",1,6,"killer cell lectin like receptor C4",0.324242625945611,0,NA,NA
"1045","KLRF1",4,6,"killer cell lectin like receptor F1",0.408584494773203,0.9657254038623,0.746018645017976,0.432404425775982
"1046","KLRF2",6,6,"killer cell lectin like receptor F2",0,0,NA,NA
"1047","KMT2A",3,4,"lysine methyltransferase 2A",6.03259165116349,5.09979838544675,-0.267254427413325,0.672876692143102
"1048","KMT2B",3,6,"lysine methyltransferase 2B",10.3492442160836,11.637664296347,0.0233327028222699,0.950515914984107
"1049","KPNA2",6,4,"karyopherin subunit alpha 2",265.444789646907,207.480259684506,0.373246458124413,0.88820429236443
"1050","KPRP",4,6,"keratinocyte proline rich protein",0.18808144632916,0,NA,NA
"1051","KPTN",1,4,"kaptin, actin binding protein",11.406266762041,16.1122478211811,0.25845288460208,0.52053236583756
"1052","KRT13",1,6,"keratin 13",41.9424289004189,130.825863322597,2.56363957549442,0.451333539264654
"1053","KRT18P55",4,4,"keratin 18 pseudogene 55",0.153169324284012,0.173661156596959,0.0134126909974615,0.993434086188339
"1054","KRT222",1,6,"keratin 222",2.90073129193276,0.0147506159421162,-4.74074718634111,6.67379345645613e-12
"1055","KRT23",3,4,"keratin 23",0.182645486851943,12.2618981403415,4.37907597455821,1.03508348463898e-05
"1056","KRT24",1,6,"keratin 24",0.0172463807603277,0,NA,NA
"1057","KRT36",3,4,"keratin 36",0,0.0621221573278087,NA,NA
"1058","KRT42P",4,4,"keratin 42 pseudogene",0.04150623216877,0.186126922437839,NA,NA
"1059","KRT7",3,4,"keratin 7",2049.52978140009,1597.04834040192,-0.204724924762514,0.849643638432898
"1060","KRTAP10-2",4,4,"keratin associated protein 10-2",0.0230868677407124,0,NA,NA
"1061","KRTAP19-4",6,4,"keratin associated protein 19-4",0,0,NA,NA
"1062","KRTAP5-1",4,4,"keratin associated protein 5-1",0.0391170451879162,0.37997503411803,1.8740537044841,0.0655171167146295
"1063","KRTAP5-3",4,6,"keratin associated protein 5-3",0,0,NA,NA
"1064","KRTAP6-3",1,6,"keratin associated protein 6-3",0,0,NA,NA
"1065","KRTAP9-3",3,6,"keratin associated protein 9-3",0,0,NA,NA
"1066","KXD1",4,4,"KxDL motif containing 1",82.6455990082625,60.7161434910463,-0.382608846044147,0.253842973169144
"1067","KYNU",3,6,"kynureninase",66.402333205172,107.151020464813,0.830007254622703,0.636431076982543
"1068","LACTB",4,4,"lactamase beta",14.1673528698648,8.54045994040788,-0.572922901913984,0.114237865423172
"1069","LAD1",4,4,"ladinin 1",66.5694213520509,50.2979360095615,-0.124770027246192,0.935285608878419
"1070","LAMB3",4,4,"laminin subunit beta 3",292.385026028441,300.963313575945,0.410294698831789,0.840485855933031
"1071","LAP3",1,4,"leucine aminopeptidase 3",48.6332639254265,55.6672181941224,0.0413299392004157,0.911065118068169
"1072","LAPTM4A",3,4,"lysosomal protein transmembrane 4 alpha",239.795823839188,211.942579402136,-0.190777201696992,0.636763431486093
"1073","LARP7",1,4,"La ribonucleoprotein 7, transcriptional regulator",42.2581169340486,33.2996485330683,-0.33399418078755,0.19186761257592
"1074","LBR",4,4,"lamin B receptor",58.7998403919505,31.6981303113401,-0.518610281820191,0.642938080685006
"1075","LCE1C",4,6,"late cornified envelope 1C",0.631352625603564,0.0596744686792007,NA,NA
"1076","LCE1F",6,4,"late cornified envelope 1F",0,0.0607005914286769,NA,NA
"1077","LCE2A",3,4,"late cornified envelope 2A",0,0,NA,NA
"1078","LCE3E",1,4,"late cornified envelope 3E",0,0,NA,NA
"1079","LCE4A",1,4,"late cornified envelope 4A",0,0,NA,NA
"1080","LCE6A",6,6,"late cornified envelope 6A",0,0,NA,NA
"1081","LCP1",4,4,"lymphocyte cytosolic protein 1",46.3587300308369,2.03748720193457,-2.71764745951373,0.0583455009947993
"1082","LEF1-AS1",3,4,"LEF1 antisense RNA 1",0,0.185009911895983,NA,NA
"1083","LELP1",6,4,"late cornified envelope like proline rich 1",0,0,NA,NA
"1084","LEMD1-AS1",6,6,"LEMD1 antisense RNA 1",0.270416585751038,0.660217717675289,0.786690400779958,0.300715765791449
"1085","LEMD2",4,4,"LEM domain containing 2",28.2371808461881,34.9465273867187,0.118296651515858,0.723652573501844
"1086","LGALS3",3,4,"galectin 3",318.805623479466,449.742421763496,0.30459784856862,0.600272805257868
"1087","LGALS3BP",6,4,"galectin 3 binding protein",235.257183416122,916.83326967879,1.26531186878293,1.83917526144285e-09
"1088","LGALS7B",3,4,"galectin 7B",4.0468778986901,0.0782077972065729,-3.46454246777404,4.92256389889123e-06
"1089","LGI3",3,4,"leucine rich repeat LGI family member 3",0.00679276937858805,0.0479734459765985,NA,NA
"1090","LGR5",4,4,"leucine rich repeat containing G protein-coupled receptor 5",0.014299803607267,0.00598522236642506,NA,NA
"1091","LHX2",3,4,"LIM homeobox 2",0.885670040307386,0.0434662505520635,-2.45197547567685,0.13964016579831
"1092","LHX9",1,6,"LIM homeobox 9",0.203350470744847,0,NA,NA
"1093","LIG4",4,4,"DNA ligase 4",7.22239397358346,7.5662963362725,-0.00453112445857023,0.994566433501312
"1094","LINC00028",1,6,"long intergenic non-protein coding RNA 28",0,0,NA,NA
"1095","LINC00094",3,4,NA,NA,NA,NA,NA
"1096","LINC00116",3,6,NA,NA,NA,NA,NA
"1097","LINC00160",4,4,"long intergenic non-protein coding RNA 160",0.178947117869651,1.0881065407825,1.55562781427781,0.119834917466143
