"","extGene","wt.group","tgfb.group","GENENAME","WT","tgfb","b","qval"
"1016","ITGA2B",3,5,"integrin subunit alpha 2b",0.23016591568187,0.20507457541295,NA,NA
"1017","ITGA4",4,5,"integrin subunit alpha 4",4.7332453521652,2.71859476573257,-0.547657147128392,0.0693002213963693
"1018","ITGA9",3,7,"integrin subunit alpha 9",0.033616334909989,0.0208877205171426,NA,NA
"1019","ITGB1",3,7,"integrin subunit beta 1",603.749072067372,1257.03705307203,0.706826328272478,8.37593254440718e-07
"1020","ITGB1BP1",3,7,"integrin subunit beta 1 binding protein 1",92.4849730126182,71.6591603000734,-0.283075256495449,0.160072417855892
"1021","ITGB5",3,7,"integrin subunit beta 5",99.4532921582198,177.756600782784,0.545048507576212,0.000332355077264573
"1022","ITGB8",6,5,"integrin subunit beta 8",4.53849210516109,3.09565298117969,-0.350543928535906,0.33569394430197
"1023","ITPKA",3,7,"inositol-trisphosphate 3-kinase A",1.70632998850689,1.31877168673088,-0.31307563842317,0.449697200561751
"1024","ITPKC",4,7,"inositol-trisphosphate 3-kinase C",14.4828378292581,21.4389966680023,0.353476549645836,0.0095531844618197
"1025","IVD",6,7,"isovaleryl-CoA dehydrogenase",23.5716671677473,19.1467061610474,-0.253342611000932,0.0594356859350716
"1026","JAG1",4,7,"jagged canonical Notch ligand 1",9.04697767084499,29.8463212183745,1.17475016165378,7.95499830441623e-14
"1027","JAK3",3,7,"Janus kinase 3",0.0608782549050338,0.0749179550279175,NA,NA
"1028","JAKMIP2",1,7,"janus kinase and microtubule interacting protein 2",0.0485194648667107,0.0351139915016362,NA,NA
"1029","JMJD1C",1,7,"jumonji domain containing 1C",18.7750957184144,18.2383928798446,-0.0737117264373171,0.639919038586648
"1030","JMJD1C-AS1",3,7,"JMJD1C antisense RNA 1",0.659193594882092,0.814661779643634,0.1831249580936,0.741640167072963
"1031","JOSD1",1,7,"Josephin domain containing 1",49.2197910050112,59.0094652709308,0.136600197128711,0.321625409930307
"1032","KANSL1",1,7,"KAT8 regulatory NSL complex subunit 1",11.5427473102591,12.33145128834,0.0461541802527178,0.837730911444422
"1033","KAT2B",3,7,"lysine acetyltransferase 2B",2.57740370582967,4.46327844028524,0.525149968632102,0.000856527108713785
"1034","KAT6B",3,7,"lysine acetyltransferase 6B",4.42471333101394,4.92637962849613,0.153851255750969,0.725635891688481
"1035","KATNAL1",1,7,"katanin catalytic subunit A1 like 1",5.76398907672336,13.8971369545011,0.866394106263554,1.85869073567905e-06
"1036","KATNAL2",4,7,"katanin catalytic subunit A1 like 2",2.23473434175752,1.17838036870436,-0.738437520474021,0.0265254158430062
"1037","KAZALD1",6,7,"Kazal type serine peptidase inhibitor domain 1",0.912660505778728,1.29426923449597,0.27284279066917,0.411529939932549
"1038","KBTBD12",1,5,"kelch repeat and BTB domain containing 12",0.144339103812477,0.140603312313619,-0.0268439435028929,0.972929418321384
"1039","KBTBD3",4,7,"kelch repeat and BTB domain containing 3",0.951171770092666,0.912834535529329,-0.0602426963004285,0.858453896810523
"1040","KBTBD4",3,7,"kelch repeat and BTB domain containing 4",14.8968097945958,13.1582786813113,-0.168059602901073,0.308194192822508
"1041","KBTBD7",6,7,"kelch repeat and BTB domain containing 7",1.33896929010683,1.41671388666574,0.129102777068808,0.813141811015975
"1042","KCNA10",3,5,"potassium voltage-gated channel subfamily A member 10",0,0.0141753033155818,NA,NA
"1043","KCNAB1",3,7,"potassium voltage-gated channel subfamily A member regulatory beta subunit 1",0.339411384266405,0.667493422322041,0.675728073868535,0.0381432883749706
"1044","KCND3",1,5,"potassium voltage-gated channel subfamily D member 3",0,0.0108949055675119,NA,NA
"1045","KCNG1",4,7,"potassium voltage-gated channel modifier subfamily G member 1",4.65842887315205,3.31907506750362,-0.390628781086017,0.0554718938416683
"1046","KCNH1",1,7,"potassium voltage-gated channel subfamily H member 1",0.00940216872448947,0.0443689812978369,NA,NA
"1047","KCNJ10",3,7,"potassium inwardly rectifying channel subfamily J member 10",0.0190385304712863,0.0108732423730596,NA,NA
"1048","KCNMB1",4,7,"potassium calcium-activated channel subfamily M regulatory beta subunit 1",0.0181974171959042,0.672841798160022,2.8367145082164,1.82770817590276e-06
"1049","KCNMB2",1,5,"potassium calcium-activated channel subfamily M regulatory beta subunit 2",0,0.0122391595786057,NA,NA
"1050","KCNN4",6,7,"potassium calcium-activated channel subfamily N member 4",37.5900477184702,12.6164637286432,-1.11991944592064,3.08042594574827e-10
"1051","KCNQ5-AS1",4,5,"KCNQ5 antisense RNA 1",0,0.0309452643062465,NA,NA
"1052","KCNT1",4,7,"potassium sodium-activated channel subfamily T member 1",0.00623324204301852,0.00594329105573739,NA,NA
"1053","KCNT2",6,7,"potassium sodium-activated channel subfamily T member 2",0.119882102532097,0.0827250614949804,NA,NA
"1054","KCNV1",4,7,"potassium voltage-gated channel modifier subfamily V member 1",0,0,NA,NA
"1055","KCTD17",4,7,"potassium channel tetramerization domain containing 17",9.82809410032385,15.7883420452348,0.44184369960117,0.0180528097870615
"1056","KCTD7",3,7,"potassium channel tetramerization domain containing 7",1.64464082644375,3.94913009583513,0.837096860356633,2.59163494962665e-07
"1057","KDELR2",4,7,"KDEL endoplasmic reticulum protein retention receptor 2",134.406655161763,249.48284708941,0.573938997320307,4.70033915702938e-07
"1058","KDM1A",3,7,"lysine demethylase 1A",111.534260813148,102.929117351004,-0.12551687600868,0.356976033332084
"1059","KDM4E",6,7,"lysine demethylase 4E",0,0,NA,NA
"1060","KDM5A",1,7,"lysine demethylase 5A",9.61128438616899,14.9796755415616,0.444103491125297,0.0712331838433204
"1061","KDM5B",6,7,"lysine demethylase 5B",34.3614109171192,63.1955088904821,0.591219297222428,0.000481466068481906
"1062","KDM6A",3,7,"lysine demethylase 6A",10.3096891113265,13.962130543271,0.297479700719506,0.241402451074247
"1063","KEL",3,7,"Kell metallo-endopeptidase (Kell blood group)",0.0728840369883008,0.0227568514928974,NA,NA
"1064","KHK",6,7,"ketohexokinase",9.83225097712204,4.38265419985762,-0.837307773440806,6.01579209335427e-07
"1065","KIAA0196",1,7,NA,NA,NA,NA,NA
"1066","KIAA0368",1,7,NA,NA,NA,NA,NA
"1067","KIAA0391",6,7,NA,NA,NA,NA,NA
"1068","KIAA0556",6,7,"KIAA0556",5.80168201565373,7.37302183305856,0.192052599911693,0.281678003003518
"1069","KIAA0907",1,5,NA,NA,NA,NA,NA
"1070","KIAA0947",1,7,NA,NA,NA,NA,NA
"1071","KIAA1211",1,5,NA,NA,NA,NA,NA
"1072","KIAA1211L",1,5,"KIAA1211 like",2.20130253856938,2.02885766610328,-0.126400804686811,0.560502295236928
"1073","KIAA1430",1,7,NA,NA,NA,NA,NA
"1074","KIAA1671",3,7,"KIAA1671",14.5104434897671,20.7366012127753,0.346536545175424,0.108763125603952
"1075","KIAA1683",6,5,NA,NA,NA,NA,NA
"1076","KIAA1919",1,7,NA,NA,NA,NA,NA
"1077","KIAA2013",4,7,"KIAA2013",38.9921011417558,33.8502086453175,-0.174798802333917,0.331431857154684
"1078","KIF13A",6,7,"kinesin family member 13A",13.4128239978554,25.1262489350669,0.587674150305586,4.28090811850199e-06
"1079","KIF13B",3,7,"kinesin family member 13B",3.50935341691371,6.02248910358563,0.497992867245293,0.00232598544545103
"1080","KIF14",3,7,"kinesin family member 14",32.2507942400826,32.9888125086666,0.0844758789310803,0.865890279514796
"1081","KIF2C",6,7,"kinesin family member 2C",86.3292754680817,60.3994042208144,-0.40011304733585,0.000753754953623619
"1082","KIF3C",6,7,"kinesin family member 3C",3.79681609581426,14.5459068522924,1.30227826722006,1.82862766647615e-24
"1083","KIF5B",6,7,"kinesin family member 5B",84.9933960978566,115.160871209712,0.309778076028921,0.265200583481395
"1084","KIF7",6,7,"kinesin family member 7",2.62521607186023,4.03244912649244,0.397703766147174,0.0410084359620316
"1085","KIFC1",3,7,"kinesin family member C1",56.2637301584426,45.2127764770443,-0.265018047869201,0.0412251240418279
"1086","KIFC2",4,7,"kinesin family member C2",8.10357081870625,16.101953215112,0.64491084549197,1.45638933926426e-06
"1087","KIRREL3",4,7,"kirre like nephrin family adhesion molecule 3",0.261229936862027,0.188782435336707,NA,NA
"1088","KLC3",3,7,"kinesin light chain 3",14.2320559764558,22.3148736089707,0.428526559072131,0.0524168188174516
"1089","KLF12",3,7,"Kruppel like factor 12",2.16153115714542,3.09181440820699,0.354401472954982,0.152456273895027
"1090","KLF15",3,7,"Kruppel like factor 15",0.33474765819513,0.265871414765266,-0.42250588352964,0.46289308563724
"1091","KLF17",1,5,"Kruppel like factor 17",0.562868252281683,0.911263104126913,0.481473100682551,0.314911601034483
"1092","KLHDC8B",6,7,"kelch domain containing 8B",1.33401957888304,2.35791560837671,0.496957889147891,0.0400853811629106
"1093","KLHL30",4,7,"kelch like family member 30",0.135057100650212,0.0775133824465887,-0.539082102440702,0.436666707371988
"1094","KLHL40",4,7,"kelch like family member 40",0,0,NA,NA
"1095","KLHL9",1,7,"kelch like family member 9",5.02430146721665,6.81141939975275,0.269160349963522,0.0998564384031762
"1096","KLLN",6,7,"killin, p53 regulated DNA replication inhibitor",0.333142477089628,0.229836436831749,-0.416616620981409,0.33443733630538
"1097","KLRC3",6,5,"killer cell lectin like receptor C3",2.22212387905529,0.444557157642033,-1.59292443442571,0.00397242366282152
"1098","KLRC4",1,5,"killer cell lectin like receptor C4",0,0,NA,NA
"1099","KLRF1",4,7,"killer cell lectin like receptor F1",0.0519403938270496,0.609407538360797,NA,NA
"1100","KMT2B",3,7,"lysine methyltransferase 2B",11.5647256520565,12.1707827755644,0.0206372585574543,0.903218839955119
"1101","KMT2D",3,7,"lysine methyltransferase 2D",4.03821989198612,8.11079409640997,0.812983249147454,0.125785023389979
"1102","KPNA2",6,7,"karyopherin subunit alpha 2",505.850494593811,424.937264734105,-0.218774268221672,0.10334720619607
"1103","KPNA4",3,7,"karyopherin subunit alpha 4",27.3330730829634,36.0442072310604,0.233417410615991,0.0631192159336555
"1104","KPRP",4,5,"keratinocyte proline rich protein",0,0.0478176282792503,NA,NA
"1105","KRAS",6,7,"KRAS proto-oncogene, GTPase",16.4667310202875,22.7458800731893,0.328338080444439,0.230386679819215
"1106","KRBOX1",4,5,"KRAB box domain containing 1",0,0,NA,NA
"1107","KRT10",6,5,"keratin 10",26.1192753391591,23.0998950445554,-0.127691008323143,0.694333949748909
"1108","KRT15",3,5,"keratin 15",5.8995275882523,11.4013623393819,0.60615233220355,7.76261426278205e-05
"1109","KRT18P55",4,7,"keratin 18 pseudogene 55",0.0965752465281886,0.0778222067184282,NA,NA
"1110","KRT222",1,7,"keratin 222",2.39023630380792,2.58349642271563,0.0316481729483709,0.914739001132686
"1111","KRT23",3,7,"keratin 23",0.166423916026192,0,NA,NA
"1112","KRT24",1,7,"keratin 24",0,0,NA,NA
"1113","KRT34",3,5,"keratin 34",0.0319800587293177,2.31286190890902,3.9815175453503,1.61580674512031e-12
"1114","KRT36",3,5,"keratin 36",0,0,NA,NA
"1115","KRT73",1,5,"keratin 73",0,0,NA,NA
"1116","KRTAP1-1",6,7,"keratin associated protein 1-1",0,0,NA,NA
"1117","KRTAP10-3",4,7,"keratin associated protein 10-3",0,0,NA,NA
"1118","KRTAP19-1",6,7,"keratin associated protein 19-1",0,0,NA,NA
"1119","KRTAP19-4",6,7,"keratin associated protein 19-4",0,0,NA,NA
"1120","KRTAP4-5",3,7,"keratin associated protein 4-5",0,0,NA,NA
"1121","KRTAP5-3",4,7,"keratin associated protein 5-3",0,0,NA,NA
"1122","KRTAP9-3",3,5,"keratin associated protein 9-3",0,0,NA,NA
"1123","KRTAP9-4",3,7,"keratin associated protein 9-4",0,0,NA,NA
"1124","KRTAP9-9",3,7,"keratin associated protein 9-9",0,0,NA,NA
"1125","L3MBTL2",1,7,"L3MBTL histone methyl-lysine binding protein 2",18.5092856702941,16.8715143912322,-0.136483481545855,0.379115173411882
"1126","LACTB",4,7,"lactamase beta",12.8672316663512,15.6303608229053,0.147502211311476,0.387839203883559
"1127","LAD1",4,7,"ladinin 1",116.801853075466,109.497511511354,-0.101841244013808,0.547253104023579
"1128","LALBA",4,7,"lactalbumin alpha",0,0,NA,NA
"1129","LAMA3",3,7,"laminin subunit alpha 3",184.774173475454,2202.3965998913,2.45239865385824,1.55559152910594e-73
"1130","LAMB4",4,7,"laminin subunit beta 4",0.0334419134273488,0.0293542210108141,NA,NA
"1131","LAMC2",6,7,"laminin subunit gamma 2",661.323504060428,5037.8488426529,1.98722742928788,5.72092905315808e-34
"1132","LAMP1",3,7,"lysosomal associated membrane protein 1",168.601535514423,219.093163709238,0.217933687938362,0.0862907941104073
"1133","LAMTOR5",4,7,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",162.23392346453,138.951333191715,-0.169986992813652,0.544928193213473
"1134","LAMTOR5-AS1",1,7,"LAMTOR5 antisense RNA 1",0.471916526796858,0.712199976979319,NA,NA
"1135","LAP3",1,7,"leucine aminopeptidase 3",59.9709709222666,46.5818103046243,-0.295723562633366,0.0278212933803887
"1136","LCE1F",6,5,"late cornified envelope 1F",0,0,NA,NA
"1137","LCE2A",3,5,"late cornified envelope 2A",0,0.0628540853981265,NA,NA
"1138","LCE2B",4,7,"late cornified envelope 2B",0,0,NA,NA
"1139","LEAP2",3,5,"liver enriched antimicrobial peptide 2",1.1966958141217,0.627769311242005,NA,NA
"1140","LEF1-AS1",3,7,"LEF1 antisense RNA 1",0.073231724148041,0.033337955311856,NA,NA
"1141","LELP1",6,5,"late cornified envelope like proline rich 1",0,0,NA,NA
"1142","LGALS13",4,5,"galectin 13",0,0,NA,NA
"1143","LGALS14",1,7,"galectin 14",0.132707706494856,0.198931181940408,NA,NA
"1144","LGALS3",3,7,"galectin 3",203.920725946671,220.70618966254,0.046372981825429,0.832441463206481
"1145","LGALS7B",3,7,"galectin 7B",10.3484473966965,1.2000756090395,-2.16532355930191,0.00184194110296257
"1146","LHX2",3,7,"LIM homeobox 2",1.8956952938483,1.37708758427642,-0.346428750084109,0.158097891714314
"1147","LIG4",4,7,"DNA ligase 4",5.31334158733398,6.51794668438186,0.155013063857583,0.42474608079503
"1148","LIMD1-AS1",1,7,"LIMD1 antisense RNA 1",0.199316168861485,0.188765270345091,NA,NA
"1149","LINC00028",1,7,"long intergenic non-protein coding RNA 28",0,0,NA,NA
"1150","LINC00086",3,7,NA,NA,NA,NA,NA
"1151","LINC00115",1,7,"long intergenic non-protein coding RNA 115",1.8080611177377,2.07708367148473,0.0888273374444694,0.802159164012793
"1152","LINC00116",3,7,NA,NA,NA,NA,NA
"1153","LINC00159",6,7,"long intergenic non-protein coding RNA 159",0,0,NA,NA
"1154","LINC00251",6,7,"long intergenic non-protein coding RNA 251",0,0,NA,NA
"1155","LINC00277",1,7,NA,NA,NA,NA,NA
"1156","LINC00293",3,5,"long intergenic non-protein coding RNA 293",0,0.0791617206212792,NA,NA
"1157","LINC00307",4,7,"long intergenic non-protein coding RNA 307",0,0,NA,NA
"1158","LINC00327",3,5,"long intergenic non-protein coding RNA 327",0.145397417674365,0.120865160638413,-0.47349230276098,0.712550269787451
"1159","LINC00330",6,5,"long intergenic non-protein coding RNA 330",0.0578919648353246,0.235337589230081,NA,NA
"1160","LINC00339",1,7,"long intergenic non-protein coding RNA 339",7.13211894566166,6.00974078374156,-0.198291668712363,0.409464126400388
"1161","LINC00379",6,5,"long intergenic non-protein coding RNA 379",0,0,NA,NA
"1162","LINC00423",1,5,"long intergenic non-protein coding RNA 423",0,0.0225886084346643,NA,NA
"1163","LINC00472",6,7,"long intergenic non-protein coding RNA 472",0.0268406361709003,0.0491522884117659,NA,NA
"1164","LINC00493",1,7,NA,NA,NA,NA,NA
"1165","LINC00518",1,7,"long intergenic non-protein coding RNA 518",0.212030984889518,0.322532233171577,0.356247510303913,0.490491714858774
"1166","LINC00521",6,5,NA,NA,NA,NA,NA
"1167","LINC00534",1,5,"long intergenic non-protein coding RNA 534",0,0.0770521722583618,NA,NA
"1168","LINC00544",4,5,"long intergenic non-protein coding RNA 544",0,0,NA,NA
"1169","LINC00565",4,7,"long intergenic non-protein coding RNA 565",0.107664748244914,0.435891763840608,1.42148359648948,0.0324612085566215
"1170","LINC00578",6,7,"long intergenic non-protein coding RNA 578",0.305608343167925,0.517340538393457,0.59910439768893,0.43465082137429
"1171","LINC00619",6,7,"long intergenic non-protein coding RNA 619",0,0,NA,NA
"1172","LINC00620",6,5,"long intergenic non-protein coding RNA 620",0.029219480183356,0.100415369234483,NA,NA
"1173","LINC00626",1,7,"long intergenic non-protein coding RNA 626",0,0.0340318293353599,NA,NA
"1174","LINC00659",3,7,"long intergenic non-protein coding RNA 659",0.79903875276475,0.169737156800781,NA,NA
"1175","LINC00673",6,7,"long intergenic non-protein coding RNA 673",10.9259085412012,9.48343155852121,-0.18502607466062,0.267320732721144
"1176","LINC00674",3,7,"long intergenic non-protein coding RNA 674",7.26036583805,8.91692544940748,0.172714639008839,0.230283336335781
"1177","LINC00881",4,7,"long intergenic non-protein coding RNA 881",0.117911187005594,0.0404794308110706,NA,NA
"1178","LINC00886",4,7,"long intergenic non-protein coding RNA 886",1.00453985789065,2.97451285764534,1.03972289080182,1.87568879130398e-07
"1179","LINC00890",1,5,NA,NA,NA,NA,NA
"1180","LINC00908",4,7,"long intergenic non-protein coding RNA 908",0.359174880781725,0.27560353319361,-0.442479838961337,0.585030371557055
"1181","LINC00928",1,5,"long intergenic non-protein coding RNA 928",0,0,NA,NA
"1182","LIPM",6,5,"lipase family member M",0,0,NA,NA
"1183","LIPT2",6,7,"lipoyl(octanoyl) transferase 2",3.77346967842175,4.52067616805783,0.160087480029097,0.577282382283949
"1184","LIX1L",1,7,"limb and CNS expressed 1 like",24.4448211420274,25.7979139407448,0.0772850755047152,0.844179460627482
"1185","LMCD1",4,7,"LIM and cysteine rich domains 1",3.91747164745243,33.3504495780385,2.10465660288635,1.18566142813365e-43
"1186","LMCD1-AS1",6,7,"LMCD1 antisense RNA 1",0.0968395378314703,0.272737139605407,NA,NA
"1187","LMNB1",3,7,"lamin B1",146.772491582435,60.959957048717,-0.924704613841852,2.21867843703031e-17
"1188","LNX1",1,5,"ligand of numb-protein X 1",1.02389504890452,1.48894841564545,0.30356162617639,0.275723715005965
"1189","LNX1-AS2",3,7,"LNX1 antisense RNA 2",0.149965515685628,0.131871398703789,0.207166367078079,0.87779539136467
"1190","LOC100128338",6,7,NA,NA,NA,NA,NA
"1191","LOC100128750",3,7,NA,NA,NA,NA,NA
"1192","LOC100128993",1,7,"uncharacterized LOC100128993",0,0,NA,NA
"1193","LOC100129636",6,5,"uncharacterized LOC100129636",0,0,NA,NA
"1194","LOC100129961",4,7,NA,NA,NA,NA,NA
"1195","LOC100130155",6,5,NA,NA,NA,NA,NA
"1196","LOC100130451",6,5,NA,NA,NA,NA,NA
"1197","LOC100130452",3,5,"uncharacterized LOC100130452",0.0737742203432727,0.0739477309975518,NA,NA
"1198","LOC100131257",6,5,"zinc finger protein 655 pseudogene",0.354695289354277,0.50814613808388,0.356161729077512,0.16855013300918
"1199","LOC100131564",3,7,NA,NA,NA,NA,NA
"1200","LOC100131626",1,5,"uncharacterized LOC100131626",0.29126978209482,0.575474567288608,NA,NA
"1201","LOC100131691",6,7,NA,NA,NA,NA,NA
"1202","LOC100133612",6,7,NA,NA,NA,NA,NA
"1203","LOC100134368",6,7,"uncharacterized LOC100134368",0.530988706021269,0.388510383589882,-0.392858928646225,0.513608042136039
