gene	order	color	sort1	group1
chr10;81837949;81839949;uc001kbi.4;-;TMEM254-AS1	7690	#00FF92FF	4	4
chr10;81891257;81893257;uc001kbp.1;+;PLAC9	12812	#4900FFFF	6	6
chr10;81964328;81966328;uc001kbt.1;-;ANXA11	5035	#49FF00FF	3	3
chr10;81966465;81968465;uc001kbv.3;+;LINC00857	7691	#00FF92FF	4	4
chr10;82048434;82050434;uc001kbw.3;-;MAT1A	2504	#FFDB00FF	2	2
chr10;82172574;82174574;uc001kce.4;+;FAM213A	234	#FF0000FF	1	1
chr10;82213037;82215037;uc001kcj.4;+;TSPAN14	12813	#4900FFFF	6	6
chr10;82296657;82298657;uc001kck.1;+;SH2D4B	12814	#4900FFFF	6	6
chr10;83634069;83636069;uc001kco.2;+;NRG3	12815	#4900FFFF	6	6
chr10;85898184;85900184;uc001kcs.1;+;GHITM	7692	#00FF92FF	4	4
chr10;85932553;85934553;uc001kcu.3;+;C10orf99	19347	#FF00DBFF	7	7
chr10;85953411;85955411;uc001kcv.3;+;CDHR1	12816	#4900FFFF	6	6
chr10;85984284;85986284;uc001kcy.3;-;LRIT2	5036	#49FF00FF	3	3
chr10;86000217;86002217;uc001kcz.1;-;LRIT1	235	#FF0000FF	1	1
chr10;86003808;86005808;uc001kdd.1;+;RGR	10055	#0092FFFF	5	5
chr10;86087409;86089409;uc001kdh.1;+;CCSER2	19348	#FF00DBFF	7	7
chr10;87336487;87338487;uc001kdk.2;+;GRID1-AS1	12817	#4900FFFF	6	6
chr10;88125250;88127250;uc001kdl.1;-;GRID1	12818	#4900FFFF	6	6
chr10;88280541;88282541;uc001kdo.3;-;WAPAL	12819	#4900FFFF	6	6
chr10;88413313;88415313;uc001kdp.3;+;OPN4	10056	#0092FFFF	5	5
chr10;88427425;88429425;uc001kdv.3;+;LDB3	12820	#4900FFFF	6	6
chr10;88515395;88517395;uc001kdy.3;+;BMPR1A	19349	#FF00DBFF	7	7
chr10;88716425;88718425;uc001kea.3;-;MMRN2	19350	#FF00DBFF	7	7
chr10;88717287;88719287;uc001keb.2;+;SNCG	19351	#FF00DBFF	7	7
chr10;88727187;88729187;uc001ked.2;+;ADIRF	236	#FF0000FF	1	1
chr10;88729497;88731497;uc001kee.2;+;AGAP11	2505	#FFDB00FF	2	2
chr10;88853776;88855776;uc001keh.3;-;GLUD1	237	#FF0000FF	1	1
chr10;88853952;88855952;uc001kei.4;+;FAM35A	238	#FF0000FF	1	1
chr10;88984204;88986204;uc001kek.3;+;NUTM2A	12821	#4900FFFF	6	6
chr10;89166457;89168457;uc001ket.1;-;LINC00864	12822	#4900FFFF	6	6
chr10;89263222;89265222;uc001keu.3;+;MINPP1	7693	#00FF92FF	4	4
chr10;89418475;89420475;uc001kex.3;+;PAPSS2	12823	#4900FFFF	6	6
chr10;89576917;89578917;uc001kez.1;-;ATAD1	10057	#0092FFFF	5	5
chr10;89577069;89579069;uc001kfa.4;+;CFL1P1	2506	#FFDB00FF	2	2
chr10;89622194;89624194;uc001kfb.3;+;PTEN	5037	#49FF00FF	3	3
chr10;90342082;90344082;uc001kfe.3;-;RNLS	239	#FF0000FF	1	1
chr10;90345518;90347518;uc001kff.3;+;LIPJ	12824	#4900FFFF	6	6
chr10;90610732;90612732;uc001kfj.4;-;ANKRD22	240	#FF0000FF	1	1
chr10;90638943;90640943;uc001kfk.4;+;STAMBPL1	7694	#00FF92FF	4	4
chr10;90749287;90751287;uc001kfr.3;+;FAS	2507	#FFDB00FF	2	2
chr10;90966071;90968071;uc001kfz.3;-;CH25H	12825	#4900FFFF	6	6
chr10;91091238;91093238;uc001kgg.3;+;IFIT3	12826	#4900FFFF	6	6
chr10;91136812;91138812;uc001kgh.3;+;IFIT1B	12827	#4900FFFF	6	6
chr10;91151302;91153302;uc001kgi.4;+;IFIT1	19352	#FF00DBFF	7	7
chr10;91294313;91296313;uc001kgm.3;-;SLC16A12	12828	#4900FFFF	6	6
chr10;91351584;91353584;uc001kgq.2;-;MIR107	12829	#4900FFFF	6	6
chr10;91460366;91462366;uc001kgr.1;+;KIF20B	10058	#0092FFFF	5	5
chr10;91588249;91590249;uc001kgv.2;+;LINC00865	12830	#4900FFFF	6	6
chr10;92616671;92618671;uc001kha.3;-;HTR7	19353	#FF00DBFF	7	7
chr10;92630473;92632473;uc001khd.2;+;RPP30	10059	#0092FFFF	5	5
chr10;92680032;92682032;uc001khe.1;-;ANKRD1	12831	#4900FFFF	6	6
chr10;92911837;92913837;uc001khf.2;-;NUDT9P1	12832	#4900FFFF	6	6
chr10;92921768;92923768;uc001khh.4;+;PCGF5	19354	#FF00DBFF	7	7
chr10;93169095;93171095;uc001khl.2;+;HECTD2	12833	#4900FFFF	6	6
chr10;93391858;93393858;uc001kho.3;-;PPP1R3C	2508	#FFDB00FF	2	2
chr10;93557150;93559150;uc001khp.3;+;TNKS2	10060	#0092FFFF	5	5
chr10;93668258;93670258;uc001khq.4;-;FGFBP3	12834	#4900FFFF	6	6
chr10;93682735;93684735;uc001khr.3;+;BTAF1	10061	#0092FFFF	5	5
chr10;94049875;94051875;uc001khw.2;-;CPEB3	2509	#FFDB00FF	2	2
chr10;94049919;94051919;uc001khx.1;+;MARCH5	5038	#49FF00FF	3	3
chr10;94332852;94334852;uc001kia.3;-;IDE	12835	#4900FFFF	6	6
chr10;94351824;94353824;uc001kic.3;+;KIF11	2510	#FFDB00FF	2	2
chr10;94448680;94450680;uc001kid.3;+;HHEX	241	#FF0000FF	1	1
chr10;94607224;94609224;uc001kig.3;+;EXOC6	2511	#FFDB00FF	2	2
chr10;94832646;94834646;uc001kil.2;+;CYP26A1	12836	#4900FFFF	6	6
chr10;95241074;95243074;uc001kin.3;-;MYOF	10062	#0092FFFF	5	5
chr10;95359993;95361993;uc001kit.3;-;RBP4	12837	#4900FFFF	6	6
chr10;95371344;95373344;uc001kiu.4;+;PDE6C	2512	#FFDB00FF	2	2
chr10;95461329;95463329;uc001kiz.2;-;FRA10AC1	2513	#FFDB00FF	2	2
chr10;95516565;95518565;uc001kjc.4;+;LGI1	19355	#FF00DBFF	7	7
chr10;95652729;95654729;uc001kjg.2;+;SLC35G1	5039	#49FF00FF	3	3
chr10;95752745;95754745;uc001kjk.3;+;PLCE1	7695	#00FF92FF	4	4
chr10;96045827;96047827;uc001kjo.2;-;PLCE1-AS1	12838	#4900FFFF	6	6
chr10;96121683;96123683;uc001kjq.1;-;NOC3L	5040	#49FF00FF	3	3
chr10;96161185;96163185;uc001kjr.2;+;TBC1D12	242	#FF0000FF	1	1
chr10;96304573;96306573;uc001kjt.3;+;HELLS	243	#FF0000FF	1	1
chr10;96697414;96699414;uc001kka.4;+;CYP2C9	244	#FF0000FF	1	1
chr10;96828254;96830254;uc001kkb.3;-;CYP2C8	12839	#4900FFFF	6	6
chr10;96952956;96954956;uc001kke.3;+;C10orf129	7696	#00FF92FF	4	4
chr10;97049905;97051905;uc001kkh.4;-;PDLIM1	245	#FF0000FF	1	1
chr10;97415567;97417567;uc001kkz.3;-;ALDH18A1	10063	#0092FFFF	5	5
chr10;97452900;97454900;uc001klb.4;-;TCTN3	7697	#00FF92FF	4	4
chr10;97848992;97850992;uc001klg.2;-;ENTPD1-AS1	246	#FF0000FF	1	1
chr10;97888471;97890471;uc001klp.3;+;ZNF518A	247	#FF0000FF	1	1
chr10;98030333;98032333;uc001kls.4;-;BLNK	12840	#4900FFFF	6	6
chr10;98063084;98065084;uc001kmf.3;+;DNTT	12841	#4900FFFF	6	6
chr10;98118092;98120092;uc001kmj.3;-;OPALIN	12842	#4900FFFF	6	6
chr10;98272683;98274683;uc001kml.2;-;TLL2	2514	#FFDB00FF	2	2
chr10;98345809;98347809;uc001kmm.4;-;TM9SF3	19356	#FF00DBFF	7	7
chr10;98479279;98481279;uc001kmq.3;-;PIK3AP1	12843	#4900FFFF	6	6
chr10;98740040;98742040;uc001kmv.3;+;C10orf12	5041	#49FF00FF	3	3
chr10;98944683;98946683;uc001kmw.2;-;SLIT1	12844	#4900FFFF	6	6
chr10;98861512;98863512;uc001kmx.2;+;LOC100505540	12845	#4900FFFF	6	6
chr10;99051430;99053430;uc001knb.3;-;ARHGAP19	248	#FF0000FF	1	1
chr10;99078021;99080021;uc001knc.1;+;FRAT1	10064	#0092FFFF	5	5
chr10;99093458;99095458;uc001knd.1;-;FRAT2	5042	#49FF00FF	3	3
chr10;99160127;99162127;uc001knf.3;-;RRP12	7698	#00FF92FF	4	4
chr10;99185026;99187026;uc001knh.3;+;PGAM1	5043	#49FF00FF	3	3
chr10;99204768;99206768;uc001kni.3;-;EXOSC1	2515	#FFDB00FF	2	2
chr10;99204929;99206929;uc001knk.3;+;ZDHHC16	19357	#FF00DBFF	7	7
chr10;99257366;99259366;uc001kns.4;-;MMS19	7699	#00FF92FF	4	4
chr10;99257767;99259767;uc001knv.1;+;UBTD1	19358	#FF00DBFF	7	7
chr10;99331255;99333255;uc001knw.3;+;ANKRD2	249	#FF0000FF	1	1
chr10;99348449;99350449;uc001koa.3;+;C10orf62	7700	#00FF92FF	4	4
chr10;99392913;99394913;uc001koe.3;-;MORN4	12846	#4900FFFF	6	6
chr10;99399442;99401442;uc001kog.1;+;PI4K2A	10065	#0092FFFF	5	5
chr10;99446015;99448015;uc001koi.2;-;AVPI1	2516	#FFDB00FF	2	2
chr10;99472464;99474464;uc001koj.4;+;MARVELD1	10066	#0092FFFF	5	5
chr10;99495877;99497877;uc001kol.2;+;ZFYVE27	2517	#FFDB00FF	2	2
chr10;99530756;99532756;uc001kor.4;-;SFRP5	19359	#FF00DBFF	7	7
chr10;99608994;99610994;uc001kos.3;+;GOLGA7B	12847	#4900FFFF	6	6
chr10;99789585;99791585;uc001kou.2;-;CRTAC1	12848	#4900FFFF	6	6
chr10;99893380;99895380;uc001kox.4;+;R3HCC1L	250	#FF0000FF	1	1
chr10;100027007;100029007;uc001kpa.1;-;LOXL4	19360	#FF00DBFF	7	7
chr10;100173978;100175978;uc001kpc.3;-;PYROXD2	10067	#0092FFFF	5	5
chr10;100994632;100996632;uc001kpn.2;-;HPSE2	19361	#FF00DBFF	7	7
chr10;101087855;101089855;uc001kpp.4;+;CNNM1	12849	#4900FFFF	6	6
chr10;101189530;101191530;uc001kpr.3;-;GOT1	251	#FF0000FF	1	1
chr10;101379221;101381221;uc001kpx.2;-;SLC25A28	7701	#00FF92FF	4	4
chr10;101418262;101420262;uc001kqa.4;+;ENTPD7	2518	#FFDB00FF	2	2
chr10;101491423;101493423;uc001kqb.4;-;COX15	252	#FF0000FF	1	1
chr10;101490957;101492957;uc001kqd.4;+;CUTC	2519	#FFDB00FF	2	2
chr10;101541462;101543462;uc001kqf.2;+;ABCC2	7702	#00FF92FF	4	4
chr10;101768676;101770676;uc001kqj.2;-;DNMBP	19362	#FF00DBFF	7	7
chr10;101685965;101687965;uc001kqk.1;+;DNMBP-AS1	253	#FF0000FF	1	1
chr10;101840642;101842642;uc001kql.2;-;CPN1	12850	#4900FFFF	6	6
chr10;101944814;101946814;uc001kqo.4;-;ERLIN1	7703	#00FF92FF	4	4
chr10;101988344;101990344;uc001kqp.3;-;CHUK	254	#FF0000FF	1	1
chr10;102026437;102028437;uc001kqq.1;-;CWF19L1	5044	#49FF00FF	3	3
chr10;101996059;101998059;uc001kqu.1;-;SNORA12	7704	#00FF92FF	4	4
chr10;102045469;102047469;uc001kqw.2;-;BLOC1S2	255	#FF0000FF	1	1
chr10;102089243;102091243;uc001kqx.1;-;PKD2L1	5045	#49FF00FF	3	3
chr10;102105771;102107771;uc001kqy.3;+;SCD	10068	#0092FFFF	5	5
chr10;102221811;102223811;uc001krb.3;+;WNT8B	10069	#0092FFFF	5	5
chr10;102278595;102280595;uc001krc.1;-;SEC31B	7705	#00FF92FF	4	4
chr10;102288636;102290636;uc001kri.1;-;NDUFB8	7706	#00FF92FF	4	4
chr10;102294640;102296640;uc001krj.4;+;HIF1AN	256	#FF0000FF	1	1
chr10;102504467;102506467;uc001krk.4;+;PAX2	12851	#4900FFFF	6	6
chr10;102671325;102673325;uc001krs.3;+;FAM178A	10070	#0092FFFF	5	5
chr10;102731285;102733285;uc001krw.2;+;SEMA4G	10071	#0092FFFF	5	5
chr10;102746272;102748272;uc001ksa.1;-;MRPL43	5046	#49FF00FF	3	3
chr10;102746292;102748292;uc001ksf.2;+;C10orf2	2520	#FFDB00FF	2	2
chr10;102755863;102757863;uc001ksj.3;+;LZTS2	5047	#49FF00FF	3	3
chr10;102789995;102791995;uc001ksp.3;+;SFXN3	5048	#49FF00FF	3	3
chr10;102819998;102821998;uc001ksr.3;+;KAZALD1	2521	#FFDB00FF	2	2
chr10;102889903;102891903;uc001ksv.3;-;TLX1NB	12852	#4900FFFF	6	6
chr10;102890060;102892060;uc001ksw.3;+;TLX1	12853	#4900FFFF	6	6
chr10;102987717;102989717;uc001ksx.3;-;LBX1	12854	#4900FFFF	6	6
chr10;103112789;103114789;uc001kta.4;+;BTRC	10072	#0092FFFF	5	5
chr10;103347027;103349027;uc001kti.2;-;POLL	257	#FF0000FF	1	1
chr10;103347088;103349088;uc001ktn.3;+;DPCD	19363	#FF00DBFF	7	7
chr10;103453743;103455743;uc001kto.3;-;FBXW4	258	#FF0000FF	1	1
chr10;103534759;103536759;uc001ktq.2;-;FGF8	12855	#4900FFFF	6	6
chr10;103542170;103544170;uc001ktt.3;-;NPM3	5049	#49FF00FF	3	3
chr10;103577222;103579222;uc001ktv.2;-;MGEA5	2522	#FFDB00FF	2	2
chr10;103602677;103604677;uc001kuc.3;-;KCNIP2	19364	#FF00DBFF	7	7
chr10;103824123;103826123;uc001kuj.3;+;HPS6	10073	#0092FFFF	5	5
chr10;103891786;103893786;uc001kum.3;+;PPRC1	12856	#4900FFFF	6	6
chr10;103910932;103912932;uc001kuo.2;+;NOLC1	5050	#49FF00FF	3	3
chr10;103985142;103987142;uc001kut.3;+;ELOVL3	10074	#0092FFFF	5	5
chr10;104000231;104002231;uc001kuu.1;-;PITX3	19365	#FF00DBFF	7	7
chr10;104004254;104006254;uc001kux.2;+;GBF1	19366	#FF00DBFF	7	7
chr10;104153336;104155336;uc001kvb.4;+;NFKB2	2523	#FFDB00FF	2	2
chr10;104178570;104180570;uc001kvk.2;+;FBXL15	7707	#00FF92FF	4	4
chr10;104191423;104193423;uc001kvn.2;-;CUEDC2	2524	#FFDB00FF	2	2
chr10;104210300;104212300;uc001kvo.1;-;C10orf95	2525	#FFDB00FF	2	2
chr10;104208573;104210573;uc001kvp.2;+;LOC100505761	5051	#49FF00FF	3	3
chr10;104220169;104222169;uc001kvt.3;+;TMEM180	5052	#49FF00FF	3	3
chr10;104261512;104263512;uc001kvv.3;-;ACTR1A	19367	#FF00DBFF	7	7
chr10;104262718;104264718;uc001kvy.2;+;SUFU	19368	#FF00DBFF	7	7
chr10;104403251;104405251;uc001kvz.2;+;TRIM8	12857	#4900FFFF	6	6
chr10;104473190;104475190;uc001kwa.3;-;ARL3	19369	#FF00DBFF	7	7
chr10;104473297;104475297;uc001kwb.2;+;SFXN2	7708	#00FF92FF	4	4
chr10;104502726;104504726;uc001kwf.4;+;WBP1L	12858	#4900FFFF	6	6
chr10;104596290;104598290;uc001kwg.3;-;CYP17A1	19370	#FF00DBFF	7	7
chr10;104628209;104630209;uc001kwk.3;+;AS3MT	12859	#4900FFFF	6	6
chr10;104677074;104679074;uc001kwm.3;+;CNNM2	10075	#0092FFFF	5	5
chr10;104952063;104954063;uc001kwq.3;-;NT5C2	12860	#4900FFFF	6	6
chr10;105035919;105037919;uc001kws.3;+;INA	12861	#4900FFFF	6	6
chr10;105109891;105111891;uc001kwt.3;-;PCGF6	7709	#00FF92FF	4	4
chr10;105126723;105128723;uc001kwv.3;+;TAF5	12862	#4900FFFF	6	6
chr10;105155270;105157270;uc001kwx.2;-;USMG5	2526	#FFDB00FF	2	2
chr10;105155411;105157411;uc001kwy.1;+;PDCD11	5053	#49FF00FF	3	3
chr10;105211162;105213162;uc001kxa.3;-;CALHM2	259	#FF0000FF	1	1
chr10;105217648;105219648;uc001kxe.2;-;CALHM1	19371	#FF00DBFF	7	7
chr10;105237997;105239997;uc001kxg.4;-;CALHM3	260	#FF0000FF	1	1
chr10;105252734;105254734;uc001kxh.3;+;NEURL	12863	#4900FFFF	6	6
chr10;105614164;105616164;uc001kxj.1;-;SH3PXD2A	12864	#4900FFFF	6	6
chr10;105505536;105507536;uc001kxk.2;+;SH3PXD2A-AS1	2527	#FFDB00FF	2	2
chr10;105677045;105679045;uc001kxm.3;-;OBFC1	2528	#FFDB00FF	2	2
chr10;105726469;105728469;uc001kxo.1;+;SLK	2529	#FFDB00FF	2	2
chr10;105844638;105846638;uc001kxr.3;-;COL17A1	7710	#00FF92FF	4	4
chr10;105880928;105882928;uc001kxu.3;+;SFR1	10076	#0092FFFF	5	5
chr10;105991120;105993120;uc001kxw.3;-;WDR96	2530	#FFDB00FF	2	2
chr10;106013467;106015467;uc001kya.3;+;GSTO1	5054	#49FF00FF	3	3
chr10;106027630;106029630;uc001kyb.3;+;GSTO2	261	#FF0000FF	1	1
chr10;106112521;106114521;uc001kyh.3;+;CCDC147	12865	#4900FFFF	6	6
chr10;106399858;106401858;uc001kyi.1;+;SORCS3	12866	#4900FFFF	6	6
chr10;108923466;108925466;uc001kyl.3;-;SORCS1	12867	#4900FFFF	6	6
chr10;111682311;111684311;uc001kyp.2;-;XPNPEP1	5055	#49FF00FF	3	3
chr10;111766710;111768710;uc001kyv.3;+;ADD3	19372	#FF00DBFF	7	7
chr10;111966362;111968362;uc001kyy.3;+;MXI1	19373	#FF00DBFF	7	7
chr10;112063707;112065707;uc001kzc.4;-;SMNDC1	5056	#49FF00FF	3	3
chr10;112256624;112258624;uc001kzd.3;+;DUSP5	10077	#0092FFFF	5	5
chr10;112326448;112328448;uc001kze.3;+;SMC3	5057	#49FF00FF	3	3
chr10;112403154;112405154;uc001kzf.2;+;RBM20	12868	#4900FFFF	6	6
chr10;112630552;112632552;uc001kzh.3;+;PDCD4	5058	#49FF00FF	3	3
chr10;112678300;112680300;uc001kzl.4;+;SHOC2	2531	#FFDB00FF	2	2
chr10;112835789;112837789;uc001kzo.3;+;ADRA2A	12869	#4900FFFF	6	6
chr10;113942537;113944537;uc001kzp.3;-;GPAM	5059	#49FF00FF	3	3
chr10;114042492;114044492;uc001kzr.1;+;TECTB	12870	#4900FFFF	6	6
chr10;114134955;114136955;uc001kzu.3;+;ACSL5	262	#FF0000FF	1	1
chr10;114205672;114207672;uc001kzv.3;-;ZDHHC6	19374	#FF00DBFF	7	7
chr10;114205755;114207755;uc001kzz.3;+;VTI1A	263	#FF0000FF	1	1
chr10;114709008;114711008;uc001lae.4;+;TCF7L2	5060	#49FF00FF	3	3
chr10;115311777;115313777;uc001lai.4;+;HABP2	5061	#49FF00FF	3	3
chr10;115422829;115424829;uc001lal.4;-;NRAP	12871	#4900FFFF	6	6
chr10;115523577;115525577;uc001lat.2;+;PLEKHS1	12872	#4900FFFF	6	6
chr10;115613390;115615390;uc001lax.2;+;NHLRC2	2532	#FFDB00FF	2	2
chr10;115802805;115804805;uc001lba.3;+;ADRB1	12873	#4900FFFF	6	6
chr10;115933364;115935364;uc001lbb.1;-;C10orf118	2533	#FFDB00FF	2	2
chr10;115938028;115940028;uc001lbg.1;+;TDRD1	12874	#4900FFFF	6	6
chr10;115998012;116000012;uc001lbl.2;+;VWA2	12875	#4900FFFF	6	6
chr10;116163515;116165515;uc001lbn.3;-;AFAP1L2	19375	#FF00DBFF	7	7
chr10;116580502;116582502;uc001lcb.3;+;FAM160B1	5062	#49FF00FF	3	3
chr10;116696951;116698951;uc001lcd.3;+;TRUB1	12876	#4900FFFF	6	6
chr10;116852123;116854123;uc001lcg.3;+;ATRNL1	12877	#4900FFFF	6	6
chr10;118032126;118034126;uc001lcj.3;-;GFRA1	12878	#4900FFFF	6	6
chr10;118082939;118084939;uc001lck.3;+;CCDC172	12879	#4900FFFF	6	6
chr10;118186423;118188423;uc001lcl.4;+;PNLIPRP3	12880	#4900FFFF	6	6
chr10;118304427;118306427;uc001lcm.3;+;PNLIP	12881	#4900FFFF	6	6
chr10;118349489;118351489;uc001lco.1;+;PNLIPRP1	12882	#4900FFFF	6	6
chr10;118379464;118381464;uc001lcq.3;+;PNLIPRP2	10078	#0092FFFF	5	5
chr10;118428481;118430481;uc001lcr.3;-;C10orf82	12883	#4900FFFF	6	6
chr10;118501085;118503085;uc001lct.3;-;HSPA12A	12884	#4900FFFF	6	6
chr10;118999583;119001583;uc001ldd.2;+;SLC18A2	19376	#FF00DBFF	7	7
chr10;119133937;119135937;uc001lde.1;-;PDZD8	5063	#49FF00FF	3	3
chr10;119303579;119305579;uc001ldg.3;-;EMX2OS	2534	#FFDB00FF	2	2
chr10;119300955;119302955;uc001ldh.4;+;EMX2	12885	#4900FFFF	6	6
chr10;119805114;119807114;uc001ldj.2;-;RAB11FIP2	264	#FF0000FF	1	1
chr10;120354160;120356160;uc001ldp.1;-;PRLHR	10079	#0092FFFF	5	5
chr10;120513758;120515758;uc001lds.1;-;CACUL1	2535	#FFDB00FF	2	2
chr10;120839334;120841334;uc001ldu.3;-;EIF3A	19377	#FF00DBFF	7	7
chr10;120818650;120820650;uc001ldv.3;-;SNORA19	7711	#00FF92FF	4	4
chr10;120862610;120864610;uc001ldw.3;+;FAM45B	12886	#4900FFFF	6	6
chr10;120924204;120926204;uc001leb.3;-;SFXN4	5064	#49FF00FF	3	3
chr10;120937345;120939345;uc001lec.3;-;PRDX3	7712	#00FF92FF	4	4
chr10;120966196;120968196;uc001led.3;+;GRK5	12887	#4900FFFF	6	6
chr10;121355541;121357541;uc001lej.1;-;TIAL1	2536	#FFDB00FF	2	2
chr10;121409881;121411881;uc001lem.3;+;BAG3	19378	#FF00DBFF	7	7
chr10;121484558;121486558;uc001leo.3;+;INPP5F	5065	#49FF00FF	3	3
chr10;121631395;121633395;uc001ler.3;-;MCMBP	19379	#FF00DBFF	7	7
chr10;121651084;121653084;uc001leu.2;+;SEC23IP	265	#FF0000FF	1	1
chr10;122215465;122217465;uc001lev.1;+;PPAPDC1A	5066	#49FF00FF	3	3
chr10;122609691;122611691;uc001lfb.1;-;WDR11-AS1	19380	#FF00DBFF	7	7
chr10;123686546;123688546;uc001lfq.3;-;ATE1	5067	#49FF00FF	3	3
chr10;123733743;123735743;uc001lfs.3;-;NSMCE4A	5068	#49FF00FF	3	3
chr10;123747688;123749688;uc001lfv.3;+;TACC2	12888	#4900FFFF	6	6
chr10;124029820;124031820;uc001lgc.1;+;BTBD16	5069	#49FF00FF	3	3
chr10;124133093;124135093;uc001lge.2;+;PLEKHA1	12889	#4900FFFF	6	6
chr10;124213178;124215178;uc001lgi.3;+;ARMS2	5070	#49FF00FF	3	3
chr10;124220040;124222040;uc001lgj.2;+;HTRA1	12890	#4900FFFF	6	6
chr10;124319180;124321180;uc001lgk.1;+;DMBT1	12891	#4900FFFF	6	6
chr10;124458338;124460338;uc001lgn.3;-;C10orf120	12892	#4900FFFF	6	6
chr10;124515209;124517209;uc001lgo.1;+;FLJ46361	266	#FF0000FF	1	1
chr10;124669216;124671216;uc001lgv.3;+;FAM24A	12893	#4900FFFF	6	6
chr10;124712919;124714919;uc001lgw.2;-;C10orf88	267	#FF0000FF	1	1
chr10;124738555;124740555;uc001lgy.1;+;PSTK	268	#FF0000FF	1	1
chr10;124767428;124769428;uc001lhb.3;+;ACADSB	2537	#FFDB00FF	2	2
chr10;124906637;124908637;uc001lhc.1;+;HMX2	12894	#4900FFFF	6	6
chr10;124912759;124914759;uc001lhe.2;+;BUB3	12895	#4900FFFF	6	6
chr10;125424870;125426870;uc001lhh.3;+;GPR26	12896	#4900FFFF	6	6
chr10;125650500;125652500;uc001lhk.1;-;CPXM2	5071	#49FF00FF	3	3
chr10;125850940;125852940;uc001lhm.4;-;CHST15	19381	#FF00DBFF	7	7
chr10;126106545;126108545;uc001lhp.3;-;OAT	19382	#FF00DBFF	7	7
chr10;126149340;126151340;uc001lhs.2;+;LHPP	5072	#49FF00FF	3	3
chr10;126431930;126433930;uc001lhv.1;-;FAM53B	12897	#4900FFFF	6	6
chr10;126479439;126481439;uc001lhy.1;-;METTL10	269	#FF0000FF	1	1
chr10;126489353;126491353;uc001lib.4;+;FAM175B	12898	#4900FFFF	6	6
chr10;126629691;126631691;uc001lic.3;+;ZRANB1	12899	#4900FFFF	6	6
chr10;127261939;127263939;uc001lii.3;+;LOC100169752	270	#FF0000FF	1	1
chr10;127370713;127372713;uc001lik.4;-;TEX36	5073	#49FF00FF	3	3
chr10;127370811;127372811;uc001lil.3;+;LOC283038	2538	#FFDB00FF	2	2
chr10;127407062;127409062;uc001lim.2;-;FLJ37035	2539	#FFDB00FF	2	2
chr10;127407083;127409083;uc001liq.1;+;C10orf137	5074	#49FF00FF	3	3
chr10;127463390;127465390;uc001liu.3;-;MMP21	10080	#0092FFFF	5	5
chr10;127510837;127512837;uc001lix.4;-;UROS	12900	#4900FFFF	6	6
chr10;127511103;127513103;uc001ljd.4;+;BCCIP	5075	#49FF00FF	3	3
chr10;127568884;127570884;uc001ljf.1;-;DHX32	7713	#00FF92FF	4	4
chr10;127584107;127586107;uc001ljh.4;+;FANK1	10081	#0092FFFF	5	5
chr10;128076127;128078127;uc001ljk.2;-;ADAM12	12901	#4900FFFF	6	6
chr10;128209010;128211010;uc001ljq.3;-;C10orf90	12902	#4900FFFF	6	6
chr10;128593022;128595022;uc001ljt.3;+;DOCK1	10082	#0092FFFF	5	5
chr10;128993422;128995422;uc001ljv.1;-;FAM196A	12903	#4900FFFF	6	6
chr10;129346612;129348612;uc001ljx.1;+;NPS	12904	#4900FFFF	6	6
chr10;129690211;129692211;uc001lka.1;-;CLRN3	12905	#4900FFFF	6	6
chr10;129704324;129706324;uc001lkb.3;+;PTPRE	19383	#FF00DBFF	7	7
chr10;129923468;129925468;uc001lke.3;-;MKI67	12906	#4900FFFF	6	6
chr10;131264453;131266453;uc001lkh.2;+;MGMT	2540	#FFDB00FF	2	2
chr10;131761091;131763091;uc001lki.2;-;EBF3	12907	#4900FFFF	6	6
chr10;131933638;131935638;uc001lkm.2;+;GLRX3	5076	#49FF00FF	3	3
chr10;133108984;133110984;uc001lkp.3;-;TCERG1L	12908	#4900FFFF	6	6
chr10;133746959;133748959;uc001lks.3;+;PPP2R2D	12909	#4900FFFF	6	6
chr10;133794435;133796435;uc001lkv.1;-;BNIP3	12910	#4900FFFF	6	6
chr10;133917312;133919312;uc001lkx.4;+;JAKMIP3	12911	#4900FFFF	6	6
chr10;134120477;134122477;uc001lle.1;-;STK32C	7714	#00FF92FF	4	4
chr10;134209701;134211701;uc001lll.4;+;PWWP2B	12912	#4900FFFF	6	6
chr10;134257713;134259713;uc001llm.3;+;C10orf91	12913	#4900FFFF	6	6
chr10;134350352;134352352;uc001llp.3;+;INPP5A	5077	#49FF00FF	3	3
chr10;134598537;134600537;uc001llr.2;-;NKX6-2	12914	#4900FFFF	6	6
chr10;134778037;134780037;uc001llv.2;+;LOC399829	12915	#4900FFFF	6	6
chr10;134972970;134974970;uc001llz.1;+;KNDC1	12916	#4900FFFF	6	6
chr10;135042777;135044777;uc001lmc.3;+;UTF1	12917	#4900FFFF	6	6
chr10;135121422;135123422;uc001lmj.1;+;ZNF511	19384	#FF00DBFF	7	7
chr10;135149475;135151475;uc001lmo.2;-;CALY	5078	#49FF00FF	3	3
chr10;135170529;135172529;uc001lmt.2;-;FUOM	12918	#4900FFFF	6	6
chr10;135185908;135187908;uc001lmu.3;-;ECHS1	2541	#FFDB00FF	2	2
chr10;135191740;135193740;uc001lmv.3;+;PAOX	12919	#4900FFFF	6	6
